instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windspeed_category,waktu_hari,windspeed_category_day
16932,2012-12-13,4,1,12,6,0,4,1,1,0.26,0.2424,0.56,0.2537,2,112,114,Sedang,Pagi (Berangkat),Sedang
16933,2012-12-13,4,1,12,7,0,4,1,1,0.24,0.2273,0.6,0.2239,5,380,385,Sedang,Pagi (Berangkat),Sedang
16934,2012-12-13,4,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,24,655,679,Sedang,Pagi (Berangkat),Sedang
16935,2012-12-13,4,1,12,9,0,4,1,1,0.28,0.2727,0.52,0.2537,25,300,325,Sedang,Pagi (Berangkat),Sedang
16936,2012-12-13,4,1,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,28,139,167,Sedang,Siang (Rekreasi),Sedang
16937,2012-12-13,4,1,12,11,0,4,1,1,0.34,0.3182,0.42,0.2537,25,164,189,Sedang,Siang (Rekreasi),Sedang
16938,2012-12-13,4,1,12,12,0,4,1,1,0.36,0.3333,0.4,0.2537,30,252,282,Sedang,Siang (Rekreasi),Sedang
16939,2012-12-13,4,1,12,13,0,4,1,1,0.36,0.3485,0.34,0.194,41,230,271,Sedang,Siang (Rekreasi),Sedang
16940,2012-12-13,4,1,12,14,0,4,1,1,0.36,0.3485,0.34,0.1642,31,211,242,Sedang,Siang (Rekreasi),Sedang
16941,2012-12-13,4,1,12,15,0,4,1,1,0.36,0.3485,0.34,0.1343,40,240,280,Rendah,Siang (Rekreasi),Sedang
16942,2012-12-13,4,1,12,16,0,4,1,1,0.34,0.3485,0.39,0.1045,50,356,406,Rendah,Sore (Pulang),Sedang
16943,2012-12-13,4,1,12,17,0,4,1,1,0.32,0.3333,0.42,0.1045,43,507,550,Rendah,Sore (Pulang),Sedang
16944,2012-12-13,4,1,12,18,0,4,1,1,0.32,0.3333,0.42,0.1045,20,446,466,Rendah,Sore (Pulang),Sedang
16945,2012-12-13,4,1,12,19,0,4,1,1,0.3,0.303,0.45,0.1642,20,328,348,Sedang,Sore (Pulang),Sedang
16946,2012-12-13,4,1,12,20,0,4,1,1,0.3,0.3333,0.45,0.0,6,235,241,Rendah,Malam/Dini Hari,Sedang
16947,2012-12-13,4,1,12,21,0,4,1,1,0.28,0.3182,0.48,0.0,13,200,213,Rendah,Malam/Dini Hari,Sedang
16948,2012-12-13,4,1,12,22,0,4,1,1,0.26,0.2879,0.6,0.0896,7,141,148,Rendah,Malam/Dini Hari,Sedang
16949,2012-12-13,4,1,12,23,0,4,1,1,0.26,0.303,0.6,0.0,5,115,120,Rendah,Malam/Dini Hari,Sedang
16950,2012-12-14,4,1,12,0,0,5,1,1,0.22,0.2576,0.64,0.0896,4,43,47,Rendah,Malam/Dini Hari,Rendah
16951,2012-12-14,4,1,12,1,0,5,1,1,0.22,0.2576,0.69,0.0896,0,26,26,Rendah,Malam/Dini Hari,Rendah
16952,2012-12-14,4,1,12,2,0,5,1,1,0.22,0.2727,0.69,0.0,3,6,9,Rendah,Malam/Dini Hari,Rendah
16953,2012-12-14,4,1,12,3,0,5,1,1,0.2,0.2273,0.69,0.1045,0,12,12,Rendah,Malam/Dini Hari,Rendah
16954,2012-12-14,4,1,12,4,0,5,1,1,0.2,0.2273,0.75,0.0896,1,9,10,Rendah,Malam/Dini Hari,Rendah
16955,2012-12-14,4,1,12,5,0,5,1,1,0.2,0.2273,0.69,0.1045,0,34,34,Rendah,Pagi (Berangkat),Rendah
16956,2012-12-14,4,1,12,6,0,5,1,1,0.16,0.1818,0.8,0.1045,1,112,113,Rendah,Pagi (Berangkat),Rendah
16957,2012-12-14,4,1,12,7,0,5,1,1,0.2,0.2121,0.72,0.1045,3,305,308,Rendah,Pagi (Berangkat),Rendah
16958,2012-12-14,4,1,12,8,0,5,1,1,0.2,0.2273,0.69,0.0896,13,623,636,Rendah,Pagi (Berangkat),Rendah
16959,2012-12-14,4,1,12,9,0,5,1,1,0.24,0.2424,0.75,0.1343,13,330,343,Rendah,Pagi (Berangkat),Rendah
16960,2012-12-14,4,1,12,10,0,5,1,1,0.26,0.2576,0.81,0.194,28,162,190,Sedang,Siang (Rekreasi),Rendah
16961,2012-12-14,4,1,12,11,0,5,1,1,0.32,0.303,0.65,0.194,31,180,211,Sedang,Siang (Rekreasi),Rendah
16962,2012-12-14,4,1,12,12,0,5,1,1,0.36,0.3485,0.5,0.194,29,244,273,Sedang,Siang (Rekreasi),Rendah
16963,2012-12-14,4,1,12,13,0,5,1,1,0.36,0.3485,0.5,0.2239,39,274,313,Sedang,Siang (Rekreasi),Rendah
16964,2012-12-14,4,1,12,14,0,5,1,1,0.4,0.4091,0.43,0.194,48,251,299,Sedang,Siang (Rekreasi),Rendah
16965,2012-12-14,4,1,12,15,0,5,1,1,0.4,0.4091,0.47,0.1642,57,252,309,Sedang,Siang (Rekreasi),Rendah
16966,2012-12-14,4,1,12,16,0,5,1,1,0.38,0.3939,0.54,0.194,45,372,417,Sedang,Sore (Pulang),Rendah
16967,2012-12-14,4,1,12,17,0,5,1,1,0.34,0.3333,0.57,0.1642,40,582,622,Sedang,Sore (Pulang),Rendah
16968,2012-12-14,4,1,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,23,432,455,Rendah,Sore (Pulang),Rendah
16969,2012-12-14,4,1,12,19,0,5,1,1,0.34,0.3485,0.53,0.0896,17,302,319,Rendah,Sore (Pulang),Rendah
16970,2012-12-14,4,1,12,20,0,5,1,1,0.32,0.3333,0.61,0.1343,12,209,221,Rendah,Malam/Dini Hari,Rendah
16971,2012-12-14,4,1,12,21,0,5,1,1,0.3,0.303,0.75,0.1642,7,165,172,Sedang,Malam/Dini Hari,Rendah
16972,2012-12-14,4,1,12,22,0,5,1,1,0.28,0.2879,0.75,0.1045,4,134,138,Rendah,Malam/Dini Hari,Rendah
16973,2012-12-14,4,1,12,23,0,5,1,1,0.28,0.303,0.75,0.0896,11,123,134,Rendah,Malam/Dini Hari,Rendah
16974,2012-12-15,4,1,12,0,0,6,0,1,0.3,0.3333,0.7,0.0,4,90,94,Rendah,Malam/Dini Hari,Rendah
16975,2012-12-15,4,1,12,1,0,6,0,2,0.26,0.2879,0.81,0.0896,9,86,95,Rendah,Malam/Dini Hari,Rendah
16976,2012-12-15,4,1,12,2,0,6,0,1,0.26,0.303,0.81,0.0,6,63,69,Rendah,Malam/Dini Hari,Rendah
16977,2012-12-15,4,1,12,3,0,6,0,2,0.24,0.2879,0.81,0.0,5,18,23,Rendah,Malam/Dini Hari,Rendah
16978,2012-12-15,4,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,1,5,6,Rendah,Malam/Dini Hari,Rendah
16979,2012-12-15,4,1,12,5,0,6,0,2,0.26,0.303,0.75,0.0,0,3,3,Rendah,Pagi (Berangkat),Rendah
16980,2012-12-15,4,1,12,6,0,6,0,2,0.24,0.2879,0.75,0.0,0,11,11,Rendah,Pagi (Berangkat),Rendah
16981,2012-12-15,4,1,12,7,0,6,0,2,0.24,0.2576,0.75,0.0896,1,47,48,Rendah,Pagi (Berangkat),Rendah
16982,2012-12-15,4,1,12,8,0,6,0,2,0.26,0.2879,0.75,0.0896,8,111,119,Rendah,Pagi (Berangkat),Rendah
16983,2012-12-15,4,1,12,9,0,6,0,1,0.26,0.2727,0.75,0.1045,17,203,220,Rendah,Pagi (Berangkat),Rendah
16984,2012-12-15,4,1,12,10,0,6,0,1,0.32,0.3182,0.61,0.1642,23,250,273,Sedang,Siang (Rekreasi),Rendah
16985,2012-12-15,4,1,12,11,0,6,0,1,0.34,0.3485,0.61,0.0896,66,327,393,Rendah,Siang (Rekreasi),Rendah
16986,2012-12-15,4,1,12,12,0,6,0,1,0.38,0.3939,0.5,0.0896,89,364,453,Rendah,Siang (Rekreasi),Rendah
16987,2012-12-15,4,1,12,13,0,6,0,1,0.38,0.3939,0.54,0.2537,88,368,456,Sedang,Siang (Rekreasi),Rendah
16988,2012-12-15,4,1,12,14,0,6,0,1,0.4,0.4091,0.5,0.1642,92,334,426,Sedang,Siang (Rekreasi),Rendah
16989,2012-12-15,4,1,12,15,0,6,0,1,0.42,0.4242,0.47,0.0,95,352,447,Rendah,Siang (Rekreasi),Rendah
16990,2012-12-15,4,1,12,16,0,6,0,1,0.4,0.4091,0.5,0.1343,85,328,413,Rendah,Sore (Pulang),Rendah
16991,2012-12-15,4,1,12,17,0,6,0,1,0.4,0.4091,0.5,0.2239,35,274,309,Sedang,Sore (Pulang),Rendah
16992,2012-12-15,4,1,12,18,0,6,0,1,0.38,0.3939,0.58,0.1642,40,232,272,Sedang,Sore (Pulang),Rendah
16993,2012-12-15,4,1,12,19,0,6,0,1,0.36,0.3485,0.62,0.1343,32,225,257,Rendah,Sore (Pulang),Rendah
16994,2012-12-15,4,1,12,20,0,6,0,2,0.36,0.3485,0.57,0.194,23,178,201,Sedang,Malam/Dini Hari,Rendah
16995,2012-12-15,4,1,12,21,0,6,0,1,0.36,0.3485,0.62,0.1343,15,169,184,Rendah,Malam/Dini Hari,Rendah
16996,2012-12-15,4,1,12,22,0,6,0,1,0.36,0.3485,0.62,0.194,22,134,156,Sedang,Malam/Dini Hari,Rendah
16997,2012-12-15,4,1,12,23,0,6,0,2,0.36,0.3485,0.62,0.1343,11,108,119,Rendah,Malam/Dini Hari,Rendah
16998,2012-12-16,4,1,12,0,0,0,0,2,0.36,0.3788,0.62,0.0,8,102,110,Rendah,Malam/Dini Hari,Rendah
16999,2012-12-16,4,1,12,1,0,0,0,3,0.34,0.3485,0.76,0.1045,14,82,96,Rendah,Malam/Dini Hari,Rendah
17000,2012-12-16,4,1,12,2,0,0,0,2,0.34,0.3485,0.87,0.0896,8,79,87,Rendah,Malam/Dini Hari,Rendah
17001,2012-12-16,4,1,12,3,0,0,0,2,0.34,0.3333,0.87,0.194,1,37,38,Sedang,Malam/Dini Hari,Rendah
17002,2012-12-16,4,1,12,4,0,0,0,2,0.34,0.3636,0.87,0.0,1,10,11,Rendah,Malam/Dini Hari,Rendah
17003,2012-12-16,4,1,12,5,0,0,0,2,0.34,0.3636,0.87,0.0,0,9,9,Rendah,Pagi (Berangkat),Rendah
17004,2012-12-16,4,1,12,6,0,0,0,2,0.34,0.3636,0.87,0.0,0,6,6,Rendah,Pagi (Berangkat),Rendah
17005,2012-12-16,4,1,12,7,0,0,0,2,0.34,0.3485,0.87,0.0896,5,22,27,Rendah,Pagi (Berangkat),Rendah
17006,2012-12-16,4,1,12,8,0,0,0,2,0.36,0.3485,0.87,0.1343,12,76,88,Rendah,Pagi (Berangkat),Rendah
17007,2012-12-16,4,1,12,9,0,0,0,2,0.36,0.3485,0.87,0.1343,19,113,132,Rendah,Pagi (Berangkat),Rendah
17008,2012-12-16,4,1,12,10,0,0,0,2,0.36,0.3485,0.87,0.1343,42,215,257,Rendah,Siang (Rekreasi),Rendah
17009,2012-12-16,4,1,12,11,0,0,0,2,0.36,0.3485,0.87,0.1343,47,248,295,Rendah,Siang (Rekreasi),Rendah
17010,2012-12-16,4,1,12,12,0,0,0,2,0.38,0.3939,0.82,0.194,67,350,417,Sedang,Siang (Rekreasi),Rendah
17011,2012-12-16,4,1,12,13,0,0,0,2,0.38,0.3939,0.76,0.194,67,289,356,Sedang,Siang (Rekreasi),Rendah
17012,2012-12-16,4,1,12,14,0,0,0,2,0.38,0.3939,0.76,0.1343,50,260,310,Rendah,Siang (Rekreasi),Rendah
17013,2012-12-16,4,1,12,15,0,0,0,2,0.38,0.3939,0.82,0.1045,46,292,338,Rendah,Siang (Rekreasi),Rendah
17014,2012-12-16,4,1,12,16,0,0,0,2,0.38,0.3939,0.82,0.1045,66,334,400,Rendah,Sore (Pulang),Rendah
17015,2012-12-16,4,1,12,17,0,0,0,2,0.38,0.3939,0.82,0.1045,29,214,243,Rendah,Sore (Pulang),Rendah
17016,2012-12-16,4,1,12,18,0,0,0,3,0.38,0.3939,0.82,0.1045,8,99,107,Rendah,Sore (Pulang),Rendah
17017,2012-12-16,4,1,12,19,0,0,0,1,0.36,0.3485,0.93,0.1343,10,99,109,Rendah,Sore (Pulang),Rendah
17018,2012-12-16,4,1,12,20,0,0,0,2,0.38,0.3939,0.82,0.0,14,108,122,Rendah,Malam/Dini Hari,Rendah
17019,2012-12-16,4,1,12,21,0,0,0,2,0.36,0.3788,0.93,0.0,14,92,106,Rendah,Malam/Dini Hari,Rendah
17020,2012-12-16,4,1,12,22,0,0,0,2,0.4,0.4091,0.82,0.194,6,83,89,Sedang,Malam/Dini Hari,Rendah
17021,2012-12-16,4,1,12,23,0,0,0,2,0.36,0.3485,0.93,0.1343,4,29,33,Rendah,Malam/Dini Hari,Rendah
17022,2012-12-17,4,1,12,0,0,1,1,2,0.38,0.3939,0.87,0.0,2,26,28,Rendah,Malam/Dini Hari,Rendah
17023,2012-12-17,4,1,12,1,0,1,1,2,0.38,0.3939,0.87,0.1045,1,14,15,Rendah,Malam/Dini Hari,Rendah
17024,2012-12-17,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.0,1,4,5,Rendah,Malam/Dini Hari,Rendah
17025,2012-12-17,4,1,12,3,0,1,1,2,0.36,0.3788,0.93,0.0,0,3,3,Rendah,Malam/Dini Hari,Rendah
17026,2012-12-17,4,1,12,4,0,1,1,3,0.36,0.3788,1.0,0.0,2,3,5,Rendah,Malam/Dini Hari,Rendah
17027,2012-12-17,4,1,12,5,0,1,1,2,0.38,0.3939,0.87,0.0,0,24,24,Rendah,Pagi (Berangkat),Rendah
17028,2012-12-17,4,1,12,6,0,1,1,2,0.36,0.3485,0.93,0.1343,1,107,108,Rendah,Pagi (Berangkat),Rendah
17029,2012-12-17,4,1,12,7,0,1,1,2,0.36,0.3485,0.93,0.1343,5,314,319,Rendah,Pagi (Berangkat),Rendah
17030,2012-12-17,4,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045,10,582,592,Rendah,Pagi (Berangkat),Rendah
17031,2012-12-17,4,1,12,9,0,1,1,2,0.4,0.4091,0.87,0.0,11,271,282,Rendah,Pagi (Berangkat),Rendah
17032,2012-12-17,4,1,12,10,0,1,1,2,0.38,0.3939,0.87,0.0896,15,120,135,Rendah,Siang (Rekreasi),Rendah
17033,2012-12-17,4,1,12,11,0,1,1,2,0.4,0.4091,0.87,0.0896,22,148,170,Rendah,Siang (Rekreasi),Rendah
17034,2012-12-17,4,1,12,12,0,1,1,2,0.4,0.4091,0.87,0.0,21,211,232,Rendah,Siang (Rekreasi),Rendah
17035,2012-12-17,4,1,12,13,0,1,1,2,0.4,0.4091,0.87,0.1343,16,194,210,Rendah,Siang (Rekreasi),Rendah
17036,2012-12-17,4,1,12,14,0,1,1,2,0.4,0.4091,0.87,0.0896,12,169,181,Rendah,Siang (Rekreasi),Rendah
17037,2012-12-17,4,1,12,15,0,1,1,2,0.42,0.4242,0.88,0.0,15,196,211,Rendah,Siang (Rekreasi),Rendah
17038,2012-12-17,4,1,12,16,0,1,1,3,0.4,0.4091,0.94,0.2537,15,287,302,Sedang,Sore (Pulang),Rendah
17039,2012-12-17,4,1,12,17,0,1,1,2,0.4,0.4091,0.94,0.2537,17,478,495,Sedang,Sore (Pulang),Rendah
17040,2012-12-17,4,1,12,18,0,1,1,2,0.4,0.4091,0.94,0.0896,14,493,507,Rendah,Sore (Pulang),Rendah
17041,2012-12-17,4,1,12,19,0,1,1,2,0.42,0.4242,0.88,0.1343,7,333,340,Rendah,Sore (Pulang),Rendah
17042,2012-12-17,4,1,12,20,0,1,1,2,0.42,0.4242,0.94,0.2537,8,192,200,Sedang,Malam/Dini Hari,Rendah
17043,2012-12-17,4,1,12,21,0,1,1,2,0.42,0.4242,0.94,0.1343,6,114,120,Rendah,Malam/Dini Hari,Rendah
17044,2012-12-17,4,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343,5,49,54,Rendah,Malam/Dini Hari,Rendah
17045,2012-12-17,4,1,12,23,0,1,1,3,0.42,0.4242,0.94,0.2239,6,41,47,Sedang,Malam/Dini Hari,Rendah
17046,2012-12-18,4,1,12,0,0,2,1,2,0.44,0.4394,0.94,0.1343,0,18,18,Rendah,Malam/Dini Hari,Sedang
17047,2012-12-18,4,1,12,1,0,2,1,2,0.44,0.4394,0.94,0.1343,0,15,15,Rendah,Malam/Dini Hari,Sedang
17048,2012-12-18,4,1,12,2,0,2,1,2,0.44,0.4394,0.88,0.2239,2,5,7,Sedang,Malam/Dini Hari,Sedang
17049,2012-12-18,4,1,12,3,0,2,1,1,0.42,0.4242,0.88,0.194,0,5,5,Sedang,Malam/Dini Hari,Sedang
17050,2012-12-18,4,1,12,4,0,2,1,1,0.42,0.4242,0.82,0.1642,3,5,8,Sedang,Malam/Dini Hari,Sedang
17051,2012-12-18,4,1,12,5,0,2,1,1,0.38,0.3939,0.87,0.0896,0,36,36,Rendah,Pagi (Berangkat),Sedang
17052,2012-12-18,4,1,12,6,0,2,1,1,0.36,0.3485,0.93,0.1642,1,117,118,Sedang,Pagi (Berangkat),Sedang
17053,2012-12-18,4,1,12,7,0,2,1,1,0.36,0.3485,0.93,0.1343,4,351,355,Rendah,Pagi (Berangkat),Sedang
17054,2012-12-18,4,1,12,8,0,2,1,1,0.38,0.3939,0.94,0.0,10,652,662,Rendah,Pagi (Berangkat),Sedang
17055,2012-12-18,4,1,12,9,0,2,1,1,0.4,0.4091,0.87,0.0896,19,307,326,Rendah,Pagi (Berangkat),Sedang
17056,2012-12-18,4,1,12,10,0,2,1,1,0.44,0.4394,0.77,0.0896,22,162,184,Rendah,Siang (Rekreasi),Sedang
17057,2012-12-18,4,1,12,11,0,2,1,1,0.48,0.4697,0.63,0.2239,58,211,269,Sedang,Siang (Rekreasi),Sedang
17058,2012-12-18,4,1,12,12,0,2,1,3,0.48,0.4697,0.48,0.2537,49,264,313,Sedang,Siang (Rekreasi),Sedang
17059,2012-12-18,4,1,12,13,0,2,1,1,0.5,0.4848,0.42,0.2836,51,235,286,Sedang,Siang (Rekreasi),Sedang
17060,2012-12-18,4,1,12,14,0,2,1,1,0.46,0.4545,0.47,0.4478,56,191,247,Tinggi,Siang (Rekreasi),Sedang
17061,2012-12-18,4,1,12,15,0,2,1,1,0.46,0.4545,0.44,0.4925,28,218,246,Ekstrem,Siang (Rekreasi),Sedang
17062,2012-12-18,4,1,12,16,0,2,1,1,0.44,0.4394,0.41,0.4627,40,323,363,Ekstrem,Sore (Pulang),Sedang
17063,2012-12-18,4,1,12,17,0,2,1,1,0.4,0.4091,0.47,0.4478,39,533,572,Tinggi,Sore (Pulang),Sedang
17064,2012-12-18,4,1,12,18,0,2,1,1,0.38,0.3939,0.46,0.3284,13,512,525,Tinggi,Sore (Pulang),Sedang
17065,2012-12-18,4,1,12,19,0,2,1,1,0.38,0.3939,0.46,0.3881,19,334,353,Tinggi,Sore (Pulang),Sedang
17066,2012-12-18,4,1,12,20,0,2,1,1,0.36,0.3333,0.5,0.2537,4,264,268,Sedang,Malam/Dini Hari,Sedang
17067,2012-12-18,4,1,12,21,0,2,1,1,0.36,0.3485,0.5,0.2239,9,159,168,Sedang,Malam/Dini Hari,Sedang
17068,2012-12-18,4,1,12,22,0,2,1,1,0.34,0.3333,0.49,0.0,5,127,132,Rendah,Malam/Dini Hari,Sedang
17069,2012-12-18,4,1,12,23,0,2,1,1,0.34,0.3485,0.49,0.0896,1,80,81,Rendah,Malam/Dini Hari,Sedang
17070,2012-12-19,4,1,12,0,0,3,1,1,0.3,0.3182,0.61,0.0,6,35,41,Rendah,Malam/Dini Hari,Sedang
17071,2012-12-19,4,1,12,1,0,3,1,1,0.3,0.3182,0.65,0.0896,1,14,15,Rendah,Malam/Dini Hari,Sedang
17072,2012-12-19,4,1,12,2,0,3,1,1,0.28,0.303,0.65,0.0896,1,2,3,Rendah,Malam/Dini Hari,Sedang
17073,2012-12-19,4,1,12,3,0,3,1,1,0.26,0.2727,0.75,0.1343,0,5,5,Rendah,Malam/Dini Hari,Sedang
17074,2012-12-19,4,1,12,4,0,3,1,1,0.24,0.2424,0.75,0.1343,1,6,7,Rendah,Malam/Dini Hari,Sedang
17075,2012-12-19,4,1,12,5,0,3,1,1,0.26,0.2879,0.75,0.0896,2,29,31,Rendah,Pagi (Berangkat),Sedang
17076,2012-12-19,4,1,12,6,0,3,1,1,0.24,0.2576,0.75,0.0896,3,109,112,Rendah,Pagi (Berangkat),Sedang
17077,2012-12-19,4,1,12,7,0,3,1,1,0.26,0.2727,0.75,0.1343,3,360,363,Rendah,Pagi (Berangkat),Sedang
17078,2012-12-19,4,1,12,8,0,3,1,1,0.24,0.2576,0.87,0.1045,13,665,678,Rendah,Pagi (Berangkat),Sedang
17079,2012-12-19,4,1,12,9,0,3,1,1,0.28,0.2879,0.75,0.1045,8,309,317,Rendah,Pagi (Berangkat),Sedang
17080,2012-12-19,4,1,12,10,0,3,1,1,0.32,0.3333,0.7,0.1045,17,147,164,Rendah,Siang (Rekreasi),Sedang
17081,2012-12-19,4,1,12,11,0,3,1,1,0.4,0.4091,0.54,0.2239,31,169,200,Sedang,Siang (Rekreasi),Sedang
17082,2012-12-19,4,1,12,12,0,3,1,1,0.4,0.4091,0.54,0.2836,33,203,236,Sedang,Siang (Rekreasi),Sedang
17083,2012-12-19,4,1,12,13,0,3,1,1,0.42,0.4242,0.5,0.194,30,183,213,Sedang,Siang (Rekreasi),Sedang
17084,2012-12-19,4,1,12,14,0,3,1,1,0.42,0.4242,0.5,0.194,33,185,218,Sedang,Siang (Rekreasi),Sedang
17085,2012-12-19,4,1,12,15,0,3,1,1,0.42,0.4242,0.5,0.2836,28,209,237,Sedang,Siang (Rekreasi),Sedang
17086,2012-12-19,4,1,12,16,0,3,1,1,0.42,0.4242,0.5,0.3582,37,297,334,Tinggi,Sore (Pulang),Sedang
17087,2012-12-19,4,1,12,17,0,3,1,1,0.4,0.4091,0.5,0.3881,26,536,562,Tinggi,Sore (Pulang),Sedang
17088,2012-12-19,4,1,12,18,0,3,1,1,0.38,0.3939,0.5,0.3582,23,546,569,Tinggi,Sore (Pulang),Sedang
17089,2012-12-19,4,1,12,19,0,3,1,1,0.38,0.3939,0.5,0.3881,7,329,336,Tinggi,Sore (Pulang),Sedang
17090,2012-12-19,4,1,12,20,0,3,1,1,0.36,0.3485,0.57,0.2239,10,231,241,Sedang,Malam/Dini Hari,Sedang
17091,2012-12-19,4,1,12,21,0,3,1,1,0.34,0.3182,0.61,0.2239,4,164,168,Sedang,Malam/Dini Hari,Sedang
17092,2012-12-19,4,1,12,22,0,3,1,1,0.34,0.3485,0.61,0.0896,12,117,129,Rendah,Malam/Dini Hari,Sedang
17093,2012-12-19,4,1,12,23,0,3,1,1,0.32,0.3333,0.66,0.1343,4,84,88,Rendah,Malam/Dini Hari,Sedang
17094,2012-12-20,4,1,12,0,0,4,1,1,0.32,0.3333,0.61,0.1343,2,40,42,Rendah,Malam/Dini Hari,Rendah
17095,2012-12-20,4,1,12,1,0,4,1,1,0.32,0.3485,0.66,0.0,1,19,20,Rendah,Malam/Dini Hari,Rendah
17096,2012-12-20,4,1,12,2,0,4,1,1,0.32,0.3485,0.66,0.0,2,6,8,Rendah,Malam/Dini Hari,Rendah
17097,2012-12-20,4,1,12,3,0,4,1,2,0.3,0.3182,0.7,0.0896,1,3,4,Rendah,Malam/Dini Hari,Rendah
17098,2012-12-20,4,1,12,4,0,4,1,2,0.3,0.3182,0.7,0.0896,0,6,6,Rendah,Malam/Dini Hari,Rendah
17099,2012-12-20,4,1,12,5,0,4,1,2,0.3,0.3182,0.7,0.1045,0,35,35,Rendah,Pagi (Berangkat),Rendah
17100,2012-12-20,4,1,12,6,0,4,1,2,0.3,0.3333,0.65,0.0,4,114,118,Rendah,Pagi (Berangkat),Rendah
17101,2012-12-20,4,1,12,7,0,4,1,2,0.3,0.3333,0.7,0.0,4,346,350,Rendah,Pagi (Berangkat),Rendah
17102,2012-12-20,4,1,12,8,0,4,1,2,0.3,0.3333,0.7,0.0,14,585,599,Rendah,Pagi (Berangkat),Rendah
17103,2012-12-20,4,1,12,9,0,4,1,2,0.3,0.3333,0.7,0.0,14,303,317,Rendah,Pagi (Berangkat),Rendah
17104,2012-12-20,4,1,12,10,0,4,1,2,0.32,0.3333,0.66,0.0,23,138,161,Rendah,Siang (Rekreasi),Rendah
17105,2012-12-20,4,1,12,11,0,4,1,2,0.34,0.3182,0.57,0.2239,22,168,190,Sedang,Siang (Rekreasi),Rendah
17106,2012-12-20,4,1,12,12,0,4,1,2,0.36,0.3485,0.53,0.1642,31,181,212,Sedang,Siang (Rekreasi),Rendah
17107,2012-12-20,4,1,12,13,0,4,1,2,0.36,0.3485,0.57,0.194,46,171,217,Sedang,Siang (Rekreasi),Rendah
17108,2012-12-20,4,1,12,14,0,4,1,2,0.36,0.3485,0.53,0.194,43,171,214,Sedang,Siang (Rekreasi),Rendah
17109,2012-12-20,4,1,12,15,0,4,1,2,0.34,0.3333,0.57,0.194,33,216,249,Sedang,Siang (Rekreasi),Rendah
17110,2012-12-20,4,1,12,16,0,4,1,2,0.34,0.303,0.53,0.3284,21,281,302,Tinggi,Sore (Pulang),Rendah
17111,2012-12-20,4,1,12,17,0,4,1,2,0.34,0.3333,0.66,0.194,25,450,475,Sedang,Sore (Pulang),Rendah
17112,2012-12-20,4,1,12,18,0,4,1,2,0.34,0.3333,0.71,0.194,22,359,381,Sedang,Sore (Pulang),Rendah
17113,2012-12-20,4,1,12,19,0,4,1,3,0.34,0.3182,0.71,0.2537,3,115,118,Sedang,Sore (Pulang),Rendah
17114,2012-12-20,4,1,12,20,0,4,1,3,0.34,0.3333,0.76,0.1642,1,49,50,Sedang,Malam/Dini Hari,Rendah
17115,2012-12-20,4,1,12,21,0,4,1,3,0.34,0.3333,0.76,0.1642,1,25,26,Sedang,Malam/Dini Hari,Rendah
17116,2012-12-20,4,1,12,22,0,4,1,3,0.34,0.3333,0.87,0.194,1,20,21,Sedang,Malam/Dini Hari,Rendah
17117,2012-12-20,4,1,12,23,0,4,1,3,0.4,0.4091,0.82,0.2985,0,13,13,Sedang,Malam/Dini Hari,Rendah
17118,2012-12-21,1,1,12,0,0,5,1,3,0.42,0.4242,0.88,0.2985,0,17,17,Sedang,Malam/Dini Hari,Tinggi
17119,2012-12-21,1,1,12,1,0,5,1,3,0.44,0.4394,0.88,0.3881,2,7,9,Tinggi,Malam/Dini Hari,Tinggi
17120,2012-12-21,1,1,12,2,0,5,1,3,0.46,0.4545,0.94,0.3881,0,3,3,Tinggi,Malam/Dini Hari,Tinggi
17121,2012-12-21,1,1,12,3,0,5,1,3,0.46,0.4545,0.94,0.3881,0,3,3,Tinggi,Malam/Dini Hari,Tinggi
17122,2012-12-21,1,1,12,4,0,5,1,2,0.36,0.3182,0.71,0.4925,1,5,6,Ekstrem,Malam/Dini Hari,Tinggi
17123,2012-12-21,1,1,12,5,0,5,1,2,0.34,0.303,0.76,0.4179,0,13,13,Tinggi,Pagi (Berangkat),Tinggi
17124,2012-12-21,1,1,12,6,0,5,1,2,0.34,0.2879,0.57,0.5821,4,76,80,Ekstrem,Pagi (Berangkat),Tinggi
17125,2012-12-21,1,1,12,7,0,5,1,2,0.32,0.3182,0.57,0.194,3,205,208,Sedang,Pagi (Berangkat),Tinggi
17126,2012-12-21,1,1,12,8,0,5,1,2,0.32,0.303,0.57,0.2836,8,464,472,Sedang,Pagi (Berangkat),Tinggi
17127,2012-12-21,1,1,12,9,0,5,1,2,0.32,0.2727,0.45,0.5522,2,265,267,Ekstrem,Pagi (Berangkat),Tinggi
17128,2012-12-21,1,1,12,10,0,5,1,1,0.32,0.2879,0.42,0.4627,8,146,154,Ekstrem,Siang (Rekreasi),Tinggi
